week,nick,civ,wins,losses,games,winrate,week_total_wins,week_total_losses,week_total_games,week_winrate
2024-W10,tyPo,Vikings,0,1,1,0.00,6,12,18,0.33
2024-W10,tyPo Fan,Bulgarians,1,0,1,1.00,5,5,10,0.50
2024-W10,tyPo Fan,Hindustanis,1,0,1,1.00,5,5,10,0.50
2024-W10,tyPo Fan,Lithuanians,1,1,2,0.50,5,5,10,0.50
2024-W10,tyPo Fan,Maya,1,0,1,1.00,5,5,10,0.50
2024-W10,tyPo Fan,Mongols,0,2,2,0.00,5,5,10,0.50
2024-W10,tyPo Fan,Saracens,0,1,1,0.00,5,5,10,0.50
2024-W10,tyPo Fan,Slavs,1,0,1,1.00,5,5,10,0.50
2024-W10,tyPo Fan,Tatars,0,1,1,0.00,5,5,10,0.50
2024-W11,centurion12,Koreans,1,0,1,1.00,3,0,3,1.00
2024-W11,centurion12,Malay,2,0,2,1.00,3,0,3,1.00
2024-W11,feedertony,Burmese,1,0,1,1.00,6,3,9,0.67
2024-W11,feedertony,Koreans,1,0,1,1.00,6,3,9,0.67
2024-W11,feedertony,Lithuanians,1,1,2,0.50,6,3,9,0.67
2024-W11,feedertony,Saracens,0,1,1,0.00,6,3,9,0.67
2024-W11,feedertony,Spanish,0,1,1,0.00,6,3,9,0.67
2024-W11,feedertony,Tatars,1,0,1,1.00,6,3,9,0.67
2024-W11,feedertony,Teutons,1,0,1,1.00,6,3,9,0.67
2024-W11,feedertony,Vikings,1,0,1,1.00,6,3,9,0.67
2024-W11,Gajini,Chinese,1,0,1,1.00,7,3,10,0.70
2024-W11,Gajini,Cumans,1,0,1,1.00,7,3,10,0.70
2024-W11,Gajini,Ethiopians,0,2,2,0.00,7,3,10,0.70
2024-W11,Gajini,Hindustanis,1,0,1,1.00,7,3,10,0.70
2024-W11,Gajini,Inca,1,0,1,1.00,7,3,10,0.70
2024-W11,Gajini,Khmer,1,0,1,1.00,7,3,10,0.70
2024-W11,Gajini,Koreans,1,0,1,1.00,7,3,10,0.70
2024-W11,Gajini,Malay,1,0,1,1.00,7,3,10,0.70
2024-W11,Gajini,Tatars,0,1,1,0.00,7,3,10,0.70
2024-W11,M1k3,Byzantines,0,1,1,0.00,1,4,5,0.20
2024-W11,M1k3,Celts,0,1,1,0.00,1,4,5,0.20
2024-W11,M1k3,Koreans,0,1,1,0.00,1,4,5,0.20
2024-W11,M1k3,Teutons,1,0,1,1.00,1,4,5,0.20
2024-W11,M1k3,Vikings,0,1,1,0.00,1,4,5,0.20
2024-W11,ninjavarier,Aztecs,1,0,1,1.00,4,4,8,0.50
2024-W11,ninjavarier,Berbers,1,0,1,1.00,4,4,8,0.50
2024-W11,ninjavarier,Byzantines,0,1,1,0.00,4,4,8,0.50
2024-W11,ninjavarier,Celts,1,0,1,1.00,4,4,8,0.50
2024-W11,ninjavarier,Cumans,0,1,1,0.00,4,4,8,0.50
2024-W11,ninjavarier,Malians,1,0,1,1.00,4,4,8,0.50
2024-W11,ninjavarier,Mongols,0,1,1,0.00,4,4,8,0.50
2024-W11,ninjavarier,Teutons,0,1,1,0.00,4,4,8,0.50
2024-W11,Shadeslayer,Aztecs,1,0,1,1.00,2,1,3,0.67
2024-W11,Shadeslayer,Magyars,1,0,1,1.00,2,1,3,0.67
2024-W11,Shadeslayer,Spanish,0,1,1,0.00,2,1,3,0.67
2024-W11,sundar7238,Bulgarians,1,0,1,1.00,6,7,13,0.46
2024-W11,sundar7238,Byzantines,0,1,1,0.00,6,7,13,0.46
2024-W11,sundar7238,Celts,0,1,1,0.00,6,7,13,0.46
2024-W11,sundar7238,Chinese,0,1,1,0.00,6,7,13,0.46
2024-W11,sundar7238,Dravidians,1,0,1,1.00,6,7,13,0.46
2024-W11,sundar7238,Japanese,0,1,1,0.00,6,7,13,0.46
2024-W11,sundar7238,Malians,0,1,1,0.00,6,7,13,0.46
2024-W11,sundar7238,Persians,1,0,1,1.00,6,7,13,0.46
2024-W11,sundar7238,Portuguese,1,1,2,0.50,6,7,13,0.46
2024-W11,sundar7238,Sicilians,1,0,1,1.00,6,7,13,0.46
2024-W11,sundar7238,Slavs,1,0,1,1.00,6,7,13,0.46
2024-W11,sundar7238,Turks,0,1,1,0.00,6,7,13,0.46
2024-W11,tyPo,Dravidians,1,1,2,0.50,3,6,9,0.33
2024-W11,tyPo,Gurjaras,0,1,1,0.00,3,6,9,0.33
2024-W11,tyPo,Hindustanis,0,1,1,0.00,3,6,9,0.33
2024-W11,tyPo,Japanese,0,1,1,0.00,3,6,9,0.33
2024-W11,tyPo,Magyars,1,0,1,1.00,3,6,9,0.33
2024-W11,tyPo,Portuguese,0,1,1,0.00,3,6,9,0.33
2024-W11,tyPo,Spanish,0,1,1,0.00,3,6,9,0.33
2024-W11,tyPo,Turks,1,0,1,1.00,3,6,9,0.33
2024-W11,tyPo Fan,Berbers,1,0,1,1.00,6,5,11,0.55
2024-W11,tyPo Fan,Byzantines,1,1,2,0.50,6,5,11,0.55
2024-W11,tyPo Fan,Celts,0,1,1,0.00,6,5,11,0.55
2024-W11,tyPo Fan,Chinese,0,1,1,0.00,6,5,11,0.55
2024-W11,tyPo Fan,Inca,0,1,1,0.00,6,5,11,0.55
2024-W11,tyPo Fan,Malians,1,0,1,1.00,6,5,11,0.55
2024-W11,tyPo Fan,Saracens,1,0,1,1.00,6,5,11,0.55
2024-W11,tyPo Fan,Tatars,1,0,1,1.00,6,5,11,0.55
2024-W11,tyPo Fan,Turks,1,0,1,1.00,6,5,11,0.55
2024-W11,tyPo Fan,Vikings,0,1,1,0.00,6,5,11,0.55
2024-W12,centurion12,Aztecs,0,1,1,0.00,6,2,8,0.75
2024-W12,centurion12,Burgundians,1,0,1,1.00,6,2,8,0.75
2024-W12,centurion12,Huns,1,1,2,0.50,6,2,8,0.75
2024-W12,centurion12,Italians,1,0,1,1.00,6,2,8,0.75
2024-W12,centurion12,Japanese,2,0,2,1.00,6,2,8,0.75
2024-W12,centurion12,Sicilians,1,0,1,1.00,6,2,8,0.75
2024-W12,feedertony,Aztecs,2,0,2,1.00,6,8,14,0.43
2024-W12,feedertony,Bohemians,0,1,1,0.00,6,8,14,0.43
2024-W12,feedertony,Britons,1,1,2,0.50,6,8,14,0.43
2024-W12,feedertony,Ethiopians,0,1,1,0.00,6,8,14,0.43
2024-W12,feedertony,Hindustanis,0,1,1,0.00,6,8,14,0.43
2024-W12,feedertony,Khmer,0,1,1,0.00,6,8,14,0.43
2024-W12,feedertony,Poles,1,0,1,1.00,6,8,14,0.43
2024-W12,feedertony,Spanish,0,1,1,0.00,6,8,14,0.43
2024-W12,feedertony,Teutons,0,1,1,0.00,6,8,14,0.43
2024-W12,feedertony,Turks,1,0,1,1.00,6,8,14,0.43
2024-W12,feedertony,Vikings,1,1,2,0.50,6,8,14,0.43
2024-W12,fenrir05,Malians,1,0,1,1.00,3,0,3,1.00
2024-W12,fenrir05,Maya,1,0,1,1.00,3,0,3,1.00
2024-W12,fenrir05,Romans,1,0,1,1.00,3,0,3,1.00
2024-W12,Gajini,Bengalis,2,0,2,1.00,5,4,9,0.56
2024-W12,Gajini,Britons,1,0,1,1.00,5,4,9,0.56
2024-W12,Gajini,Chinese,0,1,1,0.00,5,4,9,0.56
2024-W12,Gajini,Cumans,0,1,1,0.00,5,4,9,0.56
2024-W12,Gajini,Hindustanis,0,1,1,0.00,5,4,9,0.56
2024-W12,Gajini,Japanese,1,0,1,1.00,5,4,9,0.56
2024-W12,Gajini,Maya,0,1,1,0.00,5,4,9,0.56
2024-W12,Gajini,Turks,1,0,1,1.00,5,4,9,0.56
2024-W12,M1k3,Bengalis,0,1,1,0.00,3,4,7,0.43
2024-W12,M1k3,Hindustanis,2,0,2,1.00,3,4,7,0.43
2024-W12,M1k3,Inca,0,1,1,0.00,3,4,7,0.43
2024-W12,M1k3,Japanese,0,1,1,0.00,3,4,7,0.43
2024-W12,M1k3,Saracens,0,1,1,0.00,3,4,7,0.43
2024-W12,M1k3,Spanish,1,0,1,1.00,3,4,7,0.43
2024-W12,ninjavarier,Armenians,0,1,1,0.00,0,2,2,0.00
2024-W12,ninjavarier,Burmese,0,1,1,0.00,0,2,2,0.00
2024-W12,Shadeslayer,Aztecs,0,1,1,0.00,2,6,8,0.25
2024-W12,Shadeslayer,Britons,1,0,1,1.00,2,6,8,0.25
2024-W12,Shadeslayer,Byzantines,0,2,2,0.00,2,6,8,0.25
2024-W12,Shadeslayer,Portuguese,1,1,2,0.50,2,6,8,0.25
2024-W12,Shadeslayer,Sicilians,0,1,1,0.00,2,6,8,0.25
2024-W12,Shadeslayer,Slavs,0,1,1,0.00,2,6,8,0.25
2024-W12,stylishsteam,Burgundians,0,1,1,0.00,0,2,2,0.00
2024-W12,stylishsteam,Slavs,0,1,1,0.00,0,2,2,0.00
2024-W12,sundar7238,Bulgarians,1,0,1,1.00,5,4,9,0.56
2024-W12,sundar7238,Byzantines,1,1,2,0.50,5,4,9,0.56
2024-W12,sundar7238,Huns,0,1,1,0.00,5,4,9,0.56
2024-W12,sundar7238,Italians,0,1,1,0.00,5,4,9,0.56
2024-W12,sundar7238,Koreans,1,0,1,1.00,5,4,9,0.56
2024-W12,sundar7238,Tatars,0,1,1,0.00,5,4,9,0.56
2024-W12,sundar7238,Turks,2,0,2,1.00,5,4,9,0.56
2024-W12,thelivi,Bengalis,1,0,1,1.00,2,4,6,0.33
2024-W12,thelivi,Dravidians,0,1,1,0.00,2,4,6,0.33
2024-W12,thelivi,Hindustanis,1,0,1,1.00,2,4,6,0.33
2024-W12,thelivi,Romans,0,2,2,0.00,2,4,6,0.33
2024-W12,thelivi,Sicilians,0,1,1,0.00,2,4,6,0.33
2024-W12,tyPo Fan,Burmese,0,1,1,0.00,4,7,11,0.36
2024-W12,tyPo Fan,Celts,0,2,2,0.00,4,7,11,0.36
2024-W12,tyPo Fan,Italians,0,1,1,0.00,4,7,11,0.36
2024-W12,tyPo Fan,Malay,1,1,2,0.50,4,7,11,0.36
2024-W12,tyPo Fan,Mongols,0,2,2,0.00,4,7,11,0.36
2024-W12,tyPo Fan,Portuguese,1,0,1,1.00,4,7,11,0.36
2024-W12,tyPo Fan,Saracens,1,0,1,1.00,4,7,11,0.36
2024-W12,tyPo Fan,Vikings,1,0,1,1.00,4,7,11,0.36
2024-W13,centurion12,Khmer,0,1,1,0.00,0,3,3,0.00
2024-W13,centurion12,Spanish,0,2,2,0.00,0,3,3,0.00
2024-W13,feedertony,Aztecs,1,0,1,1.00,2,1,3,0.67
2024-W13,feedertony,Britons,0,1,1,0.00,2,1,3,0.67
2024-W13,feedertony,Vietnamese,1,0,1,1.00,2,1,3,0.67
2024-W13,M1k3,Burgundians,0,1,1,0.00,1,3,4,0.25
2024-W13,M1k3,Franks,1,2,3,0.33,1,3,4,0.25
2024-W13,Shadeslayer,Teutons,0,1,1,0.00,0,1,1,0.00
2024-W13,sundar7238,Huns,1,0,1,1.00,3,2,5,0.60
2024-W13,sundar7238,Italians,1,0,1,1.00,3,2,5,0.60
2024-W13,sundar7238,Malians,1,2,3,0.33,3,2,5,0.60
2024-W13,tyPo Fan,Koreans,0,1,1,0.00,2,2,4,0.50
2024-W13,tyPo Fan,Teutons,2,1,3,0.67,2,2,4,0.50
2024-W14,fenrir05,Britons,1,0,1,1.00,2,0,2,1.00
2024-W14,fenrir05,Goths,1,0,1,1.00,2,0,2,1.00
2024-W14,Gajini,Berbers,0,1,1,0.00,2,1,3,0.67
2024-W14,Gajini,Celts,1,0,1,1.00,2,1,3,0.67
2024-W14,Gajini,Persians,1,0,1,1.00,2,1,3,0.67
2024-W14,M1k3,Saracens,0,1,1,0.00,0,1,1,0.00
2024-W14,Shadeslayer,Japanese,1,0,1,1.00,1,2,3,0.33
2024-W14,Shadeslayer,Sicilians,0,2,2,0.00,1,2,3,0.33
2024-W14,sundar7238,Malians,1,1,2,0.50,1,1,2,0.50
2024-W14,tyPo Fan,Ethiopians,1,0,1,1.00,3,0,3,1.00
2024-W14,tyPo Fan,Lithuanians,1,0,1,1.00,3,0,3,1.00
2024-W14,tyPo Fan,Vikings,1,0,1,1.00,3,0,3,1.00
2024-W15,centurion12,Bulgarians,0,3,3,0.00,0,3,3,0.00
2024-W15,feedertony,Persians,0,2,2,0.00,0,2,2,0.00
2024-W15,fenrir05,Malians,0,1,1,0.00,0,1,1,0.00
2024-W15,M1k3,Poles,2,0,2,1.00,2,0,2,1.00
2024-W15,ninjavarier,Bulgarians,0,1,1,0.00,0,2,2,0.00
2024-W15,ninjavarier,Koreans,0,1,1,0.00,0,2,2,0.00
2024-W15,Shadeslayer,Berbers,1,0,1,1.00,2,2,4,0.50
2024-W15,Shadeslayer,Celts,0,2,2,0.00,2,2,4,0.50
2024-W15,Shadeslayer,Maya,1,0,1,1.00,2,2,4,0.50
2024-W15,sundar7238,Byzantines,3,0,3,1.00,5,1,6,0.83
2024-W15,sundar7238,Hindustanis,1,0,1,1.00,5,1,6,0.83
2024-W15,sundar7238,Persians,1,0,1,1.00,5,1,6,0.83
2024-W15,sundar7238,Slavs,0,1,1,0.00,5,1,6,0.83
2024-W15,tyPo,Bohemians,3,0,3,1.00,6,4,10,0.60
2024-W15,tyPo,Burmese,1,0,1,1.00,6,4,10,0.60
2024-W15,tyPo,Dravidians,1,0,1,1.00,6,4,10,0.60
2024-W15,tyPo,Franks,1,0,1,1.00,6,4,10,0.60
2024-W15,tyPo,Malians,0,1,1,0.00,6,4,10,0.60
2024-W15,tyPo,Teutons,0,1,1,0.00,6,4,10,0.60
2024-W15,tyPo,Turks,0,2,2,0.00,6,4,10,0.60
2024-W15,tyPo Fan,Britons,1,0,1,1.00,4,3,7,0.57
2024-W15,tyPo Fan,Ethiopians,0,1,1,0.00,4,3,7,0.57
2024-W15,tyPo Fan,Inca,1,0,1,1.00,4,3,7,0.57
2024-W15,tyPo Fan,Italians,0,1,1,0.00,4,3,7,0.57
2024-W15,tyPo Fan,Portuguese,0,1,1,0.00,4,3,7,0.57
2024-W15,tyPo Fan,Vikings,2,0,2,1.00,4,3,7,0.57
2024-W16,centurion12,Franks,0,2,2,0.00,1,3,4,0.25
2024-W16,centurion12,Malians,0,1,1,0.00,1,3,4,0.25
2024-W16,centurion12,Maya,1,0,1,1.00,1,3,4,0.25
2024-W16,feedertony,Gurjaras,0,1,1,0.00,1,1,2,0.50
2024-W16,feedertony,Tatars,1,0,1,1.00,1,1,2,0.50
2024-W16,Gajini,Cumans,1,0,1,1.00,3,1,4,0.75
2024-W16,Gajini,Maya,1,1,2,0.50,3,1,4,0.75
2024-W16,Gajini,Mongols,1,0,1,1.00,3,1,4,0.75
2024-W16,M1k3,Cumans,0,1,1,0.00,1,2,3,0.33
2024-W16,M1k3,Huns,1,0,1,1.00,1,2,3,0.33
2024-W16,M1k3,Japanese,0,1,1,0.00,1,2,3,0.33
2024-W16,ninjavarier,Vikings,1,0,1,1.00,1,0,1,1.00
2024-W16,Shadeslayer,Burgundians,0,1,1,0.00,0,3,3,0.00
2024-W16,Shadeslayer,Huns,0,1,1,0.00,0,3,3,0.00
2024-W16,Shadeslayer,Sicilians,0,1,1,0.00,0,3,3,0.00
2024-W16,sundar7238,Bengalis,0,1,1,0.00,2,3,5,0.40
2024-W16,sundar7238,Britons,1,1,2,0.50,2,3,5,0.40
2024-W16,sundar7238,Malay,0,1,1,0.00,2,3,5,0.40
2024-W16,sundar7238,Malians,1,0,1,1.00,2,3,5,0.40
2024-W16,tyPo,Goths,0,1,1,0.00,3,3,6,0.50
2024-W16,tyPo,Magyars,2,1,3,0.67,3,3,6,0.50
2024-W16,tyPo,Slavs,1,0,1,1.00,3,3,6,0.50
2024-W16,tyPo,Vikings,0,1,1,0.00,3,3,6,0.50
2024-W16,tyPo Fan,Burmese,1,0,1,1.00,1,1,2,0.50
2024-W16,tyPo Fan,Maya,0,1,1,0.00,1,1,2,0.50
2024-W17,centurion12,Berbers,1,0,1,1.00,3,2,5,0.60
2024-W17,centurion12,Bulgarians,1,1,2,0.50,3,2,5,0.60
2024-W17,centurion12,Japanese,1,0,1,1.00,3,2,5,0.60
2024-W17,centurion12,Portuguese,0,1,1,0.00,3,2,5,0.60
2024-W17,feedertony,Lithuanians,1,0,1,1.00,5,1,6,0.83
2024-W17,feedertony,Magyars,1,1,2,0.50,5,1,6,0.83
2024-W17,feedertony,Malay,1,0,1,1.00,5,1,6,0.83
2024-W17,feedertony,Persians,1,0,1,1.00,5,1,6,0.83
2024-W17,feedertony,Poles,1,0,1,1.00,5,1,6,0.83
2024-W17,Gajini,Bengalis,0,1,1,0.00,3,5,8,0.38
2024-W17,Gajini,Chinese,0,2,2,0.00,3,5,8,0.38
2024-W17,Gajini,Gurjaras,1,0,1,1.00,3,5,8,0.38
2024-W17,Gajini,Khmer,1,0,1,1.00,3,5,8,0.38
2024-W17,Gajini,Magyars,1,0,1,1.00,3,5,8,0.38
2024-W17,Gajini,Saracens,0,2,2,0.00,3,5,8,0.38
2024-W17,M1k3,Burgundians,2,0,2,1.00,2,0,2,1.00
2024-W17,ninjavarier,Sicilians,0,1,1,0.00,0,1,1,0.00
2024-W17,Shadeslayer,Dravidians,0,1,1,0.00,0,2,2,0.00
2024-W17,Shadeslayer,Romans,0,1,1,0.00,0,2,2,0.00
2024-W17,sundar7238,Chinese,0,1,1,0.00,0,5,5,0.00
2024-W17,sundar7238,Cumans,0,1,1,0.00,0,5,5,0.00
2024-W17,sundar7238,Khmer,0,1,1,0.00,0,5,5,0.00
2024-W17,sundar7238,Malians,0,2,2,0.00,0,5,5,0.00
2024-W17,tyPo,Huns,1,0,1,1.00,1,0,1,1.00
2024-W17,tyPo Fan,Khmer,1,0,1,1.00,1,1,2,0.50
2024-W17,tyPo Fan,Mongols,0,1,1,0.00,1,1,2,0.50
2024-W18,centurion12,Poles,0,2,2,0.00,0,3,3,0.00
2024-W18,centurion12,Vietnamese,0,1,1,0.00,0,3,3,0.00
2024-W18,Gajini,Chinese,0,1,1,0.00,2,3,5,0.40
2024-W18,Gajini,Saracens,0,1,1,0.00,2,3,5,0.40
2024-W18,Gajini,Spanish,2,0,2,1.00,2,3,5,0.40
2024-W18,Gajini,Teutons,0,1,1,0.00,2,3,5,0.40
2024-W18,M1k3,Gurjaras,1,0,1,1.00,1,0,1,1.00
2024-W18,ninjavarier,Aztecs,0,1,1,0.00,1,1,2,0.50
2024-W18,ninjavarier,Georgians,1,0,1,1.00,1,1,2,0.50
2024-W18,Shadeslayer,Slavs,1,1,2,0.50,2,1,3,0.67
2024-W18,Shadeslayer,Vikings,1,0,1,1.00,2,1,3,0.67
2024-W18,stylishsteam,Georgians,0,1,1,0.00,1,1,2,0.50
2024-W18,stylishsteam,Vikings,1,0,1,1.00,1,1,2,0.50
2024-W18,sundar7238,Burgundians,1,0,1,1.00,1,1,2,0.50
2024-W18,sundar7238,Spanish,0,1,1,0.00,1,1,2,0.50
2024-W18,tyPo,Bulgarians,0,1,1,0.00,4,2,6,0.67
2024-W18,tyPo,Burgundians,1,1,2,0.50,4,2,6,0.67
2024-W18,tyPo,Mongols,2,0,2,1.00,4,2,6,0.67
2024-W18,tyPo,Portuguese,1,0,1,1.00,4,2,6,0.67
2024-W18,tyPo Fan,Japanese,1,0,1,1.00,2,1,3,0.67
2024-W18,tyPo Fan,Magyars,0,1,1,0.00,2,1,3,0.67
2024-W18,tyPo Fan,Teutons,1,0,1,1.00,2,1,3,0.67
2024-W19,centurion12,Huns,1,1,2,0.50,3,2,5,0.60
2024-W19,centurion12,Maya,1,0,1,1.00,3,2,5,0.60
2024-W19,centurion12,Tatars,0,1,1,0.00,3,2,5,0.60
2024-W19,centurion12,Vikings,1,0,1,1.00,3,2,5,0.60
2024-W19,feedertony,Franks,1,1,2,0.50,1,4,5,0.20
2024-W19,feedertony,Koreans,0,1,1,0.00,1,4,5,0.20
2024-W19,feedertony,Magyars,0,1,1,0.00,1,4,5,0.20
2024-W19,feedertony,Malay,0,1,1,0.00,1,4,5,0.20
2024-W19,Gajini,Italians,0,1,1,0.00,1,2,3,0.33
2024-W19,Gajini,Magyars,1,1,2,0.50,1,2,3,0.33
2024-W19,M1k3,Berbers,1,0,1,1.00,2,3,5,0.40
2024-W19,M1k3,Cumans,1,0,1,1.00,2,3,5,0.40
2024-W19,M1k3,Dravidians,0,1,1,0.00,2,3,5,0.40
2024-W19,M1k3,Inca,0,1,1,0.00,2,3,5,0.40
2024-W19,M1k3,Slavs,0,1,1,0.00,2,3,5,0.40
2024-W19,ninjavarier,Burmese,1,0,1,1.00,2,0,2,1.00
2024-W19,ninjavarier,Saracens,1,0,1,1.00,2,0,2,1.00
2024-W19,Shadeslayer,Bengalis,0,1,1,0.00,2,3,5,0.40
2024-W19,Shadeslayer,Gurjaras,1,0,1,1.00,2,3,5,0.40
2024-W19,Shadeslayer,Inca,0,1,1,0.00,2,3,5,0.40
2024-W19,Shadeslayer,Malians,1,1,2,0.50,2,3,5,0.40
2024-W19,sundar7238,Franks,0,1,1,0.00,2,1,3,0.67
2024-W19,sundar7238,Khmer,1,0,1,1.00,2,1,3,0.67
2024-W19,sundar7238,Persians,1,0,1,1.00,2,1,3,0.67
2024-W19,tyPo,Malay,1,0,1,1.00,3,2,5,0.60
2024-W19,tyPo,Persians,0,1,1,0.00,3,2,5,0.60
2024-W19,tyPo,Slavs,1,0,1,1.00,3,2,5,0.60
2024-W19,tyPo,Spanish,0,1,1,0.00,3,2,5,0.60
2024-W19,tyPo,Tatars,1,0,1,1.00,3,2,5,0.60
2024-W20,centurion12,Aztecs,1,0,1,1.00,3,1,4,0.75
2024-W20,centurion12,Portuguese,2,1,3,0.67,3,1,4,0.75
2024-W20,feedertony,Celts,1,0,1,1.00,2,1,3,0.67
2024-W20,feedertony,Koreans,1,0,1,1.00,2,1,3,0.67
2024-W20,feedertony,Vikings,0,1,1,0.00,2,1,3,0.67
2024-W20,Gajini,Bengalis,1,2,3,0.33,4,2,6,0.67
2024-W20,Gajini,Celts,1,0,1,1.00,4,2,6,0.67
2024-W20,Gajini,Huns,1,0,1,1.00,4,2,6,0.67
2024-W20,Gajini,Magyars,1,0,1,1.00,4,2,6,0.67
2024-W20,M1k3,Georgians,1,0,1,1.00,1,0,1,1.00
2024-W20,ninjavarier,Gurjaras,1,0,1,1.00,2,0,2,1.00
2024-W20,ninjavarier,Maya,1,0,1,1.00,2,0,2,1.00
2024-W20,tyPo,Bohemians,0,1,1,0.00,2,4,6,0.33
2024-W20,tyPo,Chinese,0,1,1,0.00,2,4,6,0.33
2024-W20,tyPo,Persians,1,0,1,1.00,2,4,6,0.33
2024-W20,tyPo,Poles,1,2,3,0.33,2,4,6,0.33
2024-W21,aadvanced,Hindustanis,0,1,1,0.00,0,3,3,0.00
2024-W21,aadvanced,Sicilians,0,2,2,0.00,0,3,3,0.00
2024-W21,centurion12,Burgundians,1,0,1,1.00,3,1,4,0.75
2024-W21,centurion12,Burmese,0,1,1,0.00,3,1,4,0.75
2024-W21,centurion12,Turks,2,0,2,1.00,3,1,4,0.75
2024-W21,feedertony,Malay,1,1,2,0.50,3,1,4,0.75
2024-W21,feedertony,Malians,1,0,1,1.00,3,1,4,0.75
2024-W21,feedertony,Vietnamese,1,0,1,1.00,3,1,4,0.75
2024-W21,Gajini,Berbers,0,1,1,0.00,3,3,6,0.50
2024-W21,Gajini,Dravidians,1,1,2,0.50,3,3,6,0.50
2024-W21,Gajini,Italians,1,0,1,1.00,3,3,6,0.50
2024-W21,Gajini,Magyars,1,1,2,0.50,3,3,6,0.50
2024-W21,M1k3,Berbers,0,2,2,0.00,1,5,6,0.17
2024-W21,M1k3,Bulgarians,0,2,2,0.00,1,5,6,0.17
2024-W21,M1k3,Saracens,0,1,1,0.00,1,5,6,0.17
2024-W21,M1k3,Vikings,1,0,1,1.00,1,5,6,0.17
2024-W21,ninjavarier,Persians,1,1,2,0.50,1,1,2,0.50
2024-W21,tyPo,Bengalis,0,1,1,0.00,5,4,9,0.56
2024-W21,tyPo,Celts,1,1,2,0.50,5,4,9,0.56
2024-W21,tyPo,Franks,0,1,1,0.00,5,4,9,0.56
2024-W21,tyPo,Koreans,1,0,1,1.00,5,4,9,0.56
2024-W21,tyPo,Poles,1,1,2,0.50,5,4,9,0.56
2024-W21,tyPo,Vikings,2,0,2,1.00,5,4,9,0.56
2024-W22,feedertony,Japanese,0,1,1,0.00,0,1,1,0.00
2024-W22,Shadeslayer,Lithuanians,0,1,1,0.00,0,1,1,0.00
2024-W22,sundar7238,Dravidians,0,1,1,0.00,0,1,1,0.00
2024-W22,tyPo,Goths,1,0,1,1.00,1,0,1,1.00
2024-W23,aadvanced,Japanese,0,1,1,0.00,0,3,3,0.00
2024-W23,aadvanced,Mongols,0,1,1,0.00,0,3,3,0.00
2024-W23,aadvanced,Tatars,0,1,1,0.00,0,3,3,0.00
2024-W23,centurion12,Persians,0,1,1,0.00,0,1,1,0.00
2024-W23,feedertony,Turks,3,0,3,1.00,3,0,3,1.00
2024-W23,M1k3,Britons,0,1,1,0.00,1,2,3,0.33
2024-W23,M1k3,Magyars,1,0,1,1.00,1,2,3,0.33
2024-W23,M1k3,Sicilians,0,1,1,0.00,1,2,3,0.33
2024-W23,ninjavarier,Malians,1,0,1,1.00,3,0,3,1.00
2024-W23,ninjavarier,Tatars,1,0,1,1.00,3,0,3,1.00
2024-W23,ninjavarier,Vietnamese,1,0,1,1.00,3,0,3,1.00
2024-W23,Shadeslayer,Chinese,1,0,1,1.00,1,0,1,1.00
2024-W23,stylishsteam,Malians,0,1,1,0.00,0,1,1,0.00
2024-W23,sundar7238,Berbers,1,0,1,1.00,3,2,5,0.60
2024-W23,sundar7238,Chinese,1,0,1,1.00,3,2,5,0.60
2024-W23,sundar7238,Dravidians,0,2,2,0.00,3,2,5,0.60
2024-W23,sundar7238,Spanish,1,0,1,1.00,3,2,5,0.60
2024-W23,tyPo,Dravidians,0,1,1,0.00,1,3,4,0.25
2024-W23,tyPo,Japanese,0,1,1,0.00,1,3,4,0.25
2024-W23,tyPo,Malians,1,1,2,0.50,1,3,4,0.25
2024-W24,aadvanced,Bohemians,1,0,1,1.00,5,3,8,0.62
2024-W24,aadvanced,Byzantines,0,1,1,0.00,5,3,8,0.62
2024-W24,aadvanced,Chinese,1,0,1,1.00,5,3,8,0.62
2024-W24,aadvanced,Goths,1,0,1,1.00,5,3,8,0.62
2024-W24,aadvanced,Hindustanis,1,0,1,1.00,5,3,8,0.62
2024-W24,aadvanced,Italians,0,1,1,0.00,5,3,8,0.62
2024-W24,aadvanced,Poles,1,0,1,1.00,5,3,8,0.62
2024-W24,aadvanced,Saracens,0,1,1,0.00,5,3,8,0.62
2024-W24,centurion12,Bengalis,0,1,1,0.00,4,6,10,0.40
2024-W24,centurion12,Bulgarians,0,2,2,0.00,4,6,10,0.40
2024-W24,centurion12,Huns,1,1,2,0.50,4,6,10,0.40
2024-W24,centurion12,Poles,0,1,1,0.00,4,6,10,0.40
2024-W24,centurion12,Romans,1,0,1,1.00,4,6,10,0.40
2024-W24,centurion12,Slavs,0,1,1,0.00,4,6,10,0.40
2024-W24,centurion12,Spanish,1,0,1,1.00,4,6,10,0.40
2024-W24,centurion12,Tatars,1,0,1,1.00,4,6,10,0.40
2024-W24,feedertony,Franks,1,1,2,0.50,2,2,4,0.50
2024-W24,feedertony,Khmer,1,1,2,0.50,2,2,4,0.50
2024-W24,Gajini,Goths,0,1,1,0.00,6,3,9,0.67
2024-W24,Gajini,Gurjaras,1,0,1,1.00,6,3,9,0.67
2024-W24,Gajini,Italians,1,0,1,1.00,6,3,9,0.67
2024-W24,Gajini,Malay,1,0,1,1.00,6,3,9,0.67
2024-W24,Gajini,Malians,1,0,1,1.00,6,3,9,0.67
